performance_id,date_id,employee_id,store_id,department_id,sales_amount,transactions_processed,items_scanned,avg_scan_time,customers_served,hours_worked,overtime_hours,absences,tardiness,customer_satisfaction_score
4589,360,46,46,1,10873.32,39,25,4.5,39,8.0,0.0,0,0,
4590,320,46,46,1,11596.34,15,126,4.27,15,8.0,1.8,0,1,
4591,350,17,17,1,8048.35,8,55,1.99,8,8.0,0.0,0,0,
4592,295,17,17,1,10820.25,19,42,2.88,19,8.0,0.0,0,0,
4593,328,17,17,1,9419.37,14,42,3.46,14,8.0,0.0,0,0,
4594,335,17,17,1,3302.08,1,8,3.62,1,8.0,0.0,0,0,
4595,298,17,17,1,14762.84,18,98,4.4,18,8.0,0.0,0,0,
4596,333,17,17,1,17749.03,44,56,2.1,44,8.0,0.0,1,0,
4597,345,17,17,1,9467.37,23,37,1.69,23,8.0,1.5,0,0,
4598,364,17,17,1,10566.7,14,163,4.93,14,8.0,0.0,0,0,
4599,338,17,17,1,1245.35,1,5,4.59,1,8.0,0.0,0,0,
4600,353,17,17,1,8927.58,46,29,1.93,46,8.0,1.6,0,0,
4601,354,17,17,1,8671.44,35,164,3.43,35,8.0,0.0,0,0,
4602,308,17,17,1,1209.1,1,10,4.91,1,8.0,1.4,0,0,
4603,318,17,17,1,7824.81,45,194,2.04,45,8.0,0.0,0,0,
4604,357,17,17,1,287.71000000000004,1,5,2.23,1,8.0,0.0,1,0,
4605,304,17,17,1,18981.71,19,154,4.78,19,8.0,0.0,0,0,
4606,313,17,17,1,17399.92,27,77,1.63,27,8.0,0.0,0,0,
4607,300,17,17,1,16963.92,22,60,3.13,22,8.0,0.0,1,0,
4608,311,17,17,1,1500.01,2,11,1.93,2,8.0,0.0,0,0,
4609,303,17,17,1,6617.96,50,82,1.78,50,8.0,0.3,0,0,
4610,287,17,17,1,14100.13,26,42,2.1,26,8.0,0.0,0,0,
4611,329,17,17,1,19675.15,13,184,4.58,13,8.0,0.0,0,0,
4612,288,17,17,1,728.28,1,4,2.45,1,8.0,0.0,0,0,
4613,276,17,17,1,189.65,1,1,1.57,1,8.0,0.0,0,0,
4614,321,17,17,1,10233.48,14,161,3.42,14,8.0,0.0,0,0,
4615,294,17,17,1,6203.05,5,59,3.27,5,8.0,0.0,0,0,
4616,316,17,17,1,10936.78,12,89,3.96,12,8.0,0.0,0,0,
4617,279,17,17,1,19028.87,49,179,1.97,49,8.0,0.0,0,0,
4618,342,17,17,1,17814.2,26,118,3.52,26,8.0,0.0,0,0,
4619,355,17,17,1,1685.65,1,5,3.32,1,8.0,0.0,0,0,
4620,344,17,17,1,849.1099999999999,1,6,4.78,1,8.0,0.0,0,0,
4621,323,463,31,7,9739.18,12,154,4.67,12,4.9,0.2,0,0,
4622,346,463,31,7,7951.54,15,156,2.33,15,5.1,0.0,0,0,
4623,318,463,31,7,2285.2799999999997,2,10,2.51,2,4.2,0.0,0,0,
4624,325,463,31,7,685.4399999999999,1,9,3.26,1,5.4,0.3,0,0,
4625,360,463,31,7,4233.78,1,10,3.38,1,6.4,0.0,0,0,
4626,289,463,31,7,15179.53,34,67,4.57,34,5.5,0.0,1,1,
4627,301,463,31,7,1993.7399999999998,1,7,1.76,1,5.1,0.0,1,0,
4628,296,463,31,7,1056.96,1,5,4.65,1,6.4,0.9,0,0,
4629,322,463,31,7,274.89,1,1,4.8,1,4.8,0.0,0,0,
4630,342,463,31,7,47.84,1,2,2.69,1,5.1,0.0,0,0,
4631,278,463,31,7,10535.96,37,142,4.9,37,4.5,0.0,0,0,
4632,330,463,31,7,18916.29,50,95,4.05,50,5.0,0.0,0,0,
4633,315,463,31,7,2797.5499999999997,1,7,3.85,1,5.7,0.0,1,0,
4634,314,463,31,7,19339.59,22,90,4.25,22,5.7,0.0,0,0,
4635,359,463,31,7,375.48,1,5,1.91,1,4.9,0.0,0,1,
4636,303,463,31,7,12317.79,9,155,4.84,9,5.3,0.0,0,0,
4637,310,463,31,7,903.54,1,6,4.17,1,4.1,0.1,0,0,
4638,348,463,31,7,12607.4,10,29,4.94,10,4.6,1.6,0,0,
4639,333,463,31,7,18044.24,33,36,2.04,33,6.0,0.0,0,0,
4640,316,463,31,7,18762.63,36,33,3.47,36,6.9,0.0,0,0,
4641,350,463,31,7,7656.29,7,23,1.87,7,6.1,0.0,0,1,
4642,276,463,31,7,3954.38,2,10,3.87,2,6.3,0.0,0,0,
4643,357,463,31,7,1456.0500000000002,3,11,4.88,3,4.2,0.0,0,0,
4644,361,463,31,7,8046.719999999999,2,18,2.24,2,7.0,0.0,0,0,
4645,352,463,31,7,1194.54,1,6,4.41,1,4.1,0.0,0,0,
4646,327,463,31,7,140.64,1,4,4.04,1,6.3,0.0,0,0,
4647,300,463,31,7,15136.1,10,22,1.54,10,5.7,0.0,1,0,
4648,284,463,31,7,826.5899999999999,1,4,1.59,1,4.5,1.2,0,0,
4649,345,463,31,7,3089.28,1,8,4.95,1,6.9,0.0,0,0,
4650,285,463,31,7,26.400000000000002,1,5,4.63,1,4.6,1.1,0,0,
4651,337,358,19,8,3292.32,37,86,2.07,37,5.5,0.0,0,0,3.6
4652,295,358,19,8,3347.3300000000004,1,9,4.79,1,5.0,0.0,1,0,3.3
4653,296,358,19,8,2404.89,84,325,4.08,84,4.2,0.0,0,0,3.5
4654,347,358,19,8,1546.14,112,171,2.08,112,4.4,0.0,0,0,3.8
4655,316,358,19,8,107.68,1,2,3.66,1,4.5,0.0,0,1,4.5
4656,284,358,19,8,2187.59,1,10,2.26,1,5.6,0.0,0,0,3.7
4657,298,358,19,8,4123.59,57,199,4.46,57,5.3,0.0,0,0,3.5
4658,281,358,19,8,1177.61,49,481,2.81,49,4.7,0.0,0,0,3.8
4659,346,358,19,8,4290.23,161,240,2.9,161,6.4,0.0,1,0,4.2
4660,362,358,19,8,3457.11,149,317,4.65,149,6.2,1.5,0,0,4.4
4661,354,358,19,8,4559.57,126,76,4.13,126,6.6,0.0,0,0,3.0
4662,278,358,19,8,4500.02,57,377,4.62,57,5.5,0.0,0,1,4.6
4663,343,358,19,8,1973.74,84,211,4.98,84,4.7,1.8,0,0,3.5
4664,350,358,19,8,1952.97,79,83,2.54,79,6.0,0.0,1,0,4.5
4665,288,358,19,8,3985.71,106,357,3.52,106,6.1,0.0,0,0,3.0
4666,353,358,19,8,2830.34,183,372,1.84,183,5.7,0.0,0,0,3.0
4667,301,358,19,8,983.22,104,122,4.8,104,5.0,0.0,0,0,3.5
4668,324,358,19,8,51.69,1,1,2.43,1,4.1,0.0,1,0,4.1
4669,279,358,19,8,3254.73,185,81,2.83,185,6.4,0.0,0,0,3.5
4670,285,358,19,8,1642.2599999999998,1,6,4.9,1,6.5,0.0,0,0,3.5
4671,283,358,19,8,3467.64,107,291,3.98,107,5.3,0.9,0,0,5.0
4672,341,358,19,8,3918.78,21,79,2.33,21,5.2,0.0,0,0,3.2
4673,304,358,19,8,1616.6499999999999,1,7,3.98,1,6.8,0.0,0,1,4.2
4674,307,358,19,8,4037.66,32,309,4.66,32,6.9,0.0,0,0,3.7
4675,322,358,19,8,3827.13,135,156,2.29,135,6.8,0.0,0,0,3.1
4676,344,358,19,8,1871.27,56,197,1.56,56,5.5,1.1,0,0,4.3
4677,349,358,19,8,1728.74,43,228,1.69,43,4.8,0.0,0,0,3.2
4678,310,358,19,8,3707.51,124,396,4.67,124,6.9,0.0,0,0,3.9
4679,314,358,19,8,465.2,1,2,4.57,1,6.0,1.7,1,0,3.5
4680,306,358,19,8,2664.32,183,406,1.59,183,6.1,0.8,0,0,3.7
4681,298,4,4,1,12426.72,48,170,4.52,48,8.0,0.0,0,1,
4682,291,4,4,1,15354.42,11,44,3.93,11,8.0,0.0,0,0,
4683,284,4,4,1,16897.57,34,148,2.55,34,8.0,0.0,0,0,
4684,359,4,4,1,14601.32,20,127,3.91,20,8.0,0.0,0,0,
4685,292,4,4,1,16653.36,17,104,4.15,17,8.0,0.0,0,0,
4686,331,4,4,1,18362.34,27,197,2.89,27,8.0,0.0,0,0,
4687,317,4,4,1,17455.4,22,193,1.68,22,8.0,0.0,0,0,
4688,294,4,4,1,5771.66,17,181,4.47,17,8.0,0.0,0,0,
4689,305,4,4,1,1228.68,1,3,4.43,1,8.0,0.0,1,1,
4690,289,4,4,1,10799.1,38,70,2.17,38,8.0,0.0,0,0,
4691,308,4,4,1,15182.62,5,104,3.12,5,8.0,1.0,0,0,
4692,312,4,4,1,161.75,1,5,3.72,1,8.0,0.0,0,0,
4693,297,4,4,1,8037.94,31,77,4.3,31,8.0,0.0,0,0,
4694,321,4,4,1,18096.78,18,88,4.71,18,8.0,0.0,0,0,
4695,350,4,4,1,1977.51,2,7,4.82,2,8.0,0.0,1,0,
4696,341,4,4,1,3608.2999999999997,1,10,3.44,1,8.0,0.7,0,0,
4697,302,4,4,1,17128.16,25,87,2.77,25,8.0,0.0,0,0,
4698,347,4,4,1,16406.41,34,72,3.25,34,8.0,0.5,0,0,
4699,356,4,4,1,12909.42,50,154,3.63,50,8.0,0.0,0,0,
4700,323,4,4,1,8123.09,18,42,1.71,18,8.0,0.0,0,0,
4701,281,4,4,1,13722.19,33,55,4.31,33,8.0,0.0,0,1,
4702,342,4,4,1,12669.0,48,132,2.23,48,8.0,0.0,0,0,
4703,295,4,4,1,1360.3799999999999,1,6,1.66,1,8.0,0.0,0,0,
4704,301,4,4,1,6757.32,44,115,4.16,44,8.0,0.0,0,0,
4705,309,4,4,1,5991.64,35,163,4.08,35,8.0,0.0,0,0,
4706,329,4,4,1,16691.38,33,100,2.21,33,8.0,0.0,1,0,
4707,322,4,4,1,16725.36,6,122,1.92,6,8.0,0.0,0,0,
4708,319,4,4,1,15556.31,5,30,2.98,5,8.0,0.0,0,0,
4709,365,4,4,1,17241.11,27,134,4.68,27,8.0,0.0,0,0,
4710,338,4,4,1,7376.16,48,156,4.31,48,8.0,0.8,0,0,
4711,313,219,42,2,286.44,1,1,4.93,1,4.8,0.0,0,0,
4712,288,219,42,2,1619.56,1,4,2.23,1,6.3,0.0,0,0,
4713,364,219,42,2,893.84,17,40,4.42,17,5.6,0.9,0,0,
4714,339,219,42,2,48.99,3,49,1.61,3,6.3,0.3,0,0,
4715,353,219,42,2,751.02,13,46,3.01,13,4.3,0.7,0,0,
4716,347,219,42,2,678.0,1,4,2.22,1,4.9,0.0,0,0,
4717,326,219,42,2,584.92,10,4,3.0,10,6.3,0.5,0,0,
4718,310,219,42,2,737.94,8,18,2.51,8,4.8,0.0,0,1,
4719,329,219,42,2,270.0,3,47,3.8,3,4.8,0.6,0,0,
4720,335,219,42,2,721.69,18,12,4.17,18,5.5,0.0,1,0,
4721,276,219,42,2,525.54,0,27,1.66,0,4.9,0.0,0,1,
4722,362,219,42,2,2609.6,1,7,2.95,1,6.8,0.0,0,0,
4723,363,219,42,2,994.13,1,5,4.38,1,6.3,0.0,0,0,
4724,284,219,42,2,3837.71,2,13,2.45,2,5.4,0.0,0,0,
4725,328,219,42,2,615.77,19,14,3.87,19,4.4,0.0,0,0,
4726,309,219,42,2,516.36,1,3,4.48,1,4.1,0.0,0,0,
4727,292,219,42,2,892.35,7,35,1.51,7,6.5,0.0,0,1,
4728,314,219,42,2,59.62,11,42,4.68,11,6.4,0.9,0,0,
4729,354,219,42,2,493.04,4,20,2.25,4,5.6,0.0,0,1,
4730,302,219,42,2,486.62,5,35,3.73,5,4.8,1.6,0,0,
4731,285,219,42,2,224.18,1,2,3.42,1,6.5,1.0,0,0,
4732,298,219,42,2,2544.6,2,11,2.17,2,6.3,0.0,0,0,
4733,343,219,42,2,1981.7,2,10,3.49,2,4.9,0.0,0,0,
4734,317,219,42,2,484.51,20,31,2.41,20,5.8,0.0,0,0,
4735,319,219,42,2,6.57,10,14,3.58,10,5.8,0.0,0,0,
4736,297,219,42,2,2369.72,1,7,4.63,1,6.2,0.0,1,0,
4737,337,219,42,2,94.85,11,3,2.95,11,6.9,0.0,0,0,
4738,296,219,42,2,890.62,2,5,4.06,2,6.6,0.0,0,0,
4739,346,219,42,2,717.73,9,22,2.57,9,6.4,0.0,0,0,
4740,286,219,42,2,1891.2800000000002,1,9,2.29,1,4.6,0.0,1,0,
4741,277,406,34,9,827.42,13,6,4.07,13,4.8,0.0,0,0,
4742,326,406,34,9,970.0,17,50,4.77,17,5.0,0.0,0,0,
4743,334,406,34,9,351.3,5,36,3.82,5,4.0,0.0,0,1,
4744,299,406,34,9,520.9,12,44,1.56,12,4.6,2.0,0,0,
4745,282,406,34,9,2919.33,1,9,3.67,1,5.9,1.5,0,1,
4746,352,406,34,9,983.1,6,34,4.55,6,4.6,0.0,0,0,
4747,286,406,34,9,672.48,12,8,1.98,12,4.4,1.9,0,0,
4748,276,406,34,9,434.73,12,44,1.51,12,5.8,0.0,0,0,
4749,337,406,34,9,672.89,1,9,3.19,1,4.3,0.0,0,0,
4750,340,406,34,9,233.96,1,2,3.06,1,5.2,0.0,0,0,
4751,346,406,34,9,199.0,10,31,2.2,10,4.1,0.0,0,0,
4752,303,406,34,9,252.39,15,28,2.24,15,5.9,0.0,0,0,
4753,300,406,34,9,598.15,6,7,4.29,6,6.7,0.0,0,0,
4754,320,406,34,9,104.08,13,35,2.59,13,4.2,0.0,0,1,
4755,290,406,34,9,928.22,8,6,2.44,8,4.7,0.0,0,0,
4756,353,406,34,9,767.76,16,46,2.83,16,6.4,0.0,0,0,
4757,287,406,34,9,220.34,11,31,3.16,11,5.1,0.0,0,0,
4758,313,406,34,9,820.22,1,2,3.07,1,5.0,1.3,0,0,
4759,296,406,34,9,21.27,2,49,4.56,2,5.7,0.0,0,0,
4760,357,406,34,9,3201.31,1,7,1.72,1,5.2,1.5,1,0,
4761,336,406,34,9,826.43,11,14,4.16,11,5.9,1.2,0,0,
4762,361,406,34,9,231.99,20,6,3.5,20,5.5,0.0,0,0,
4763,288,406,34,9,375.78,6,43,1.93,6,5.1,0.0,0,0,
4764,360,406,34,9,116.28,14,22,4.83,14,6.4,0.0,0,0,
4765,297,406,34,9,748.82,0,48,4.75,0,6.1,0.0,0,0,
4766,310,406,34,9,1233.81,1,3,3.98,1,4.8,0.0,0,0,
4767,348,406,34,9,251.65,10,34,2.59,10,4.0,0.0,0,0,
4768,355,406,34,9,332.48,7,38,2.62,7,4.4,0.0,0,0,
4769,325,406,34,9,644.35,5,14,1.71,5,5.8,0.0,0,0,
4770,302,406,34,9,1183.3799999999999,1,3,3.88,1,5.1,0.0,0,0,
4771,358,61,8,7,2365.2000000000003,1,10,3.85,1,4.6,0.0,0,0,4.4
4772,356,61,8,7,1725.48,1,6,4.21,1,5.4,0.0,0,0,4.4
4773,329,61,8,7,1392.71,93,367,2.91,93,6.9,0.0,0,0,3.4
4774,302,61,8,7,3756.84,114,221,2.99,114,4.2,0.0,0,0,3.4
4775,290,61,8,7,541.57,53,324,3.61,53,4.8,1.9,0,0,3.4
4776,300,61,8,7,1376.83,86,473,3.02,86,5.9,1.3,0,0,3.0
4777,345,61,8,7,4351.7,104,109,2.09,104,6.9,0.0,0,0,3.7
4778,363,61,8,7,3647.64,181,276,1.76,181,4.3,0.0,0,0,3.2
4779,348,61,8,7,4881.98,156,493,2.91,156,5.2,0.0,0,1,3.3
4780,276,61,8,7,4696.45,151,474,3.67,151,5.2,0.4,0,0,3.9
4781,349,61,8,7,3832.35,80,256,4.95,80,6.4,0.0,0,0,4.9
4782,292,61,8,7,2534.27,129,262,3.91,129,4.3,0.0,0,0,3.4
4783,342,61,8,7,1937.07,64,224,1.53,64,5.3,0.0,0,0,4.1
4784,293,61,8,7,4020.42,41,201,4.86,41,6.9,0.0,0,0,3.5
4785,297,61,8,7,3084.14,92,467,2.87,92,5.2,1.9,0,0,4.1
4786,309,61,8,7,2839.08,32,153,2.38,32,6.5,1.5,0,0,4.3
4787,306,61,8,7,5023.71,3,15,1.8,3,5.6,0.0,0,0,4.4
4788,360,61,8,7,3274.08,20,50,2.4,20,4.2,0.0,0,0,3.6
4789,281,61,8,7,4462.17,72,411,1.9,72,5.5,0.7,0,0,4.9
4790,280,61,8,7,4059.62,123,249,4.18,123,7.0,0.0,0,1,4.9
4791,352,61,8,7,4885.04,107,160,4.07,107,4.0,0.0,0,0,4.5
4792,315,61,8,7,2281.06,44,342,1.91,44,4.6,0.0,0,0,4.8
4793,343,61,8,7,3868.28,95,290,1.75,95,6.5,0.0,0,0,3.7
4794,326,61,8,7,2635.44,151,474,4.7,151,4.3,0.7,0,0,3.8
4795,303,61,8,7,2805.82,112,300,4.61,112,4.6,0.8,0,0,3.7
4796,354,61,8,7,4460.59,162,191,4.75,162,5.5,0.0,0,0,4.8
4797,295,61,8,7,2459.73,171,131,3.65,171,5.8,0.0,0,0,4.1
4798,338,61,8,7,4503.11,90,441,2.35,90,6.0,0.0,0,0,3.1
4799,316,61,8,7,1099.65,94,217,2.97,94,6.1,0.0,0,0,4.8
4800,364,61,8,7,1010.08,62,342,4.9,62,4.6,0.0,0,0,3.4
4801,283,111,3,5,19460.29,20,173,4.95,20,4.8,0.0,0,0,
4802,314,111,3,5,17704.84,49,79,3.82,49,4.1,0.2,0,0,
4803,326,111,3,5,13090.51,22,197,2.62,22,5.0,0.0,0,0,
4804,351,111,3,5,7677.18,28,30,3.27,28,6.8,0.0,0,1,
4805,297,111,3,5,12448.88,46,177,2.56,46,6.3,0.0,0,0,
4806,340,111,3,5,7030.35,14,43,4.02,14,4.0,0.0,0,0,
4807,311,111,3,5,12619.0,11,51,3.84,11,6.3,0.0,0,0,
4808,349,111,3,5,10037.33,22,124,2.47,22,4.2,0.0,1,0,
4809,353,111,3,5,18825.42,7,183,4.26,7,6.8,0.0,0,0,
4810,320,111,3,5,2865.4100000000003,1,8,1.84,1,5.3,0.0,0,0,
4811,350,111,3,5,18638.54,15,121,4.07,15,5.3,0.0,0,0,
4812,281,111,3,5,6124.15,11,73,3.94,11,4.7,0.0,0,0,
4813,344,111,3,5,5426.8,7,93,1.66,7,6.5,0.0,0,0,
4814,302,111,3,5,19409.11,42,29,4.42,42,5.8,0.0,0,0,
4815,348,111,3,5,6211.02,24,24,2.52,24,7.0,0.0,0,0,
4816,360,111,3,5,18945.42,14,134,1.74,14,4.6,0.0,0,0,
4817,332,111,3,5,16004.41,20,53,4.45,20,6.8,2.0,0,0,
4818,279,111,3,5,11762.48,27,73,2.26,27,6.8,0.0,0,0,
4819,296,111,3,5,19681.52,27,131,3.46,27,5.1,0.0,0,0,
4820,347,111,3,5,17997.17,34,70,3.41,34,4.9,0.0,0,0,
4821,293,111,3,5,6616.41,23,61,1.9,23,4.6,0.0,0,0,
4822,312,111,3,5,17687.27,29,147,3.21,29,5.7,0.0,0,1,
4823,324,111,3,5,16369.93,23,84,4.27,23,4.5,0.0,0,0,
4824,328,111,3,5,12412.34,45,102,4.09,45,4.1,0.0,1,0,
4825,276,111,3,5,1123.98,1,4,4.88,1,5.0,0.0,0,0,
4826,334,111,3,5,12663.66,47,94,2.16,47,5.3,0.0,0,0,
4827,352,111,3,5,9957.88,45,46,2.32,45,5.4,0.0,0,1,
4828,365,111,3,5,17924.13,16,58,3.2,16,6.8,0.0,0,0,
4829,356,111,3,5,6992.74,7,133,2.98,7,6.6,0.0,0,0,
4830,286,111,3,5,8057.45,13,149,3.81,13,6.9,0.0,0,0,
4831,280,319,17,7,781.57,1,40,3.51,1,5.9,1.7,0,0,
4832,301,319,17,7,401.64,10,28,1.99,10,7.0,1.2,0,0,
4833,307,319,17,7,1447.5,1,6,2.31,1,4.7,0.0,0,0,
4834,335,319,17,7,849.29,2,48,4.08,2,6.0,0.0,0,0,
4835,334,319,17,7,431.32,7,27,3.67,7,4.1,0.0,0,0,
4836,364,319,17,7,400.48,12,35,3.77,12,5.3,0.0,0,0,
4837,326,319,17,7,789.74,14,38,3.76,14,5.0,0.0,0,0,
4838,355,319,17,7,929.85,1,5,2.46,1,5.5,0.0,0,0,
4839,293,319,17,7,77.59,1,20,1.61,1,4.4,0.0,0,0,
4840,311,319,17,7,670.67,9,17,3.79,9,6.9,0.0,0,0,
4841,346,319,17,7,182.03,6,8,1.57,6,6.5,0.0,0,1,
4842,325,319,17,7,98.23,18,4,3.72,18,6.7,0.0,0,0,
4843,327,319,17,7,819.85,13,15,3.53,13,5.5,0.0,1,0,
4844,300,319,17,7,597.13,13,11,1.5,13,4.8,1.2,0,0,
4845,299,319,17,7,819.55,0,18,4.84,0,4.1,0.0,0,0,
4846,350,319,17,7,850.95,1,5,1.63,1,4.4,1.4,0,1,
4847,318,319,17,7,746.58,6,49,2.55,6,6.2,0.0,0,0,
4848,313,319,17,7,331.3,14,23,2.29,14,5.5,0.6,0,0,
4849,345,319,17,7,382.22,9,49,1.9,9,5.7,1.3,0,1,
4850,315,319,17,7,788.65,3,30,3.36,3,5.1,0.0,0,0,
4851,283,319,17,7,397.8,10,9,4.2,10,6.0,0.0,0,0,
4852,296,319,17,7,792.39,20,31,1.84,20,4.2,0.4,0,0,
4853,359,319,17,7,682.1,19,49,3.78,19,4.9,0.0,0,0,
4854,306,319,17,7,1692.31,1,5,2.95,1,4.2,0.0,0,0,
4855,290,319,17,7,652.53,6,10,4.06,6,4.4,0.0,0,0,
4856,328,319,17,7,8.1,18,5,4.51,18,6.3,0.4,0,0,
4857,308,319,17,7,253.76,18,13,2.84,18,6.3,0.2,0,0,
4858,281,319,17,7,538.84,16,47,1.87,16,4.6,0.0,0,0,
4859,358,319,17,7,729.45,6,9,2.38,6,4.7,0.0,0,0,
4860,331,319,17,7,754.3,1,3,3.4,1,5.7,1.1,0,0,
4861,345,429,42,4,3681.4500000000003,1,9,2.21,1,6.8,0.0,0,0,4.4
4862,311,429,42,4,430.29,1,3,1.89,1,5.3,0.0,0,1,3.2
4863,347,429,42,4,5.44,1,2,4.39,1,4.4,0.0,0,0,4.4
4864,328,429,42,4,3644.35,197,81,2.16,197,4.4,0.0,1,0,4.8
4865,295,429,42,4,3782.89,196,126,2.68,196,4.5,0.0,0,0,3.4
4866,302,429,42,4,1297.66,182,348,4.05,182,4.6,0.0,0,0,3.7
4867,330,429,42,4,2661.63,45,415,2.82,45,4.8,0.0,0,0,3.5
4868,341,429,42,4,4868.32,2,13,4.45,2,4.0,0.0,0,0,3.7
4869,365,429,42,4,668.3,1,2,1.9,1,4.1,0.0,0,0,5.0
4870,356,429,42,4,2073.38,24,104,4.07,24,4.9,0.0,0,0,3.6
4871,352,429,42,4,3485.45,83,227,2.02,83,6.4,0.0,0,0,3.8
4872,360,429,42,4,4577.36,56,355,2.2,56,5.7,0.5,0,0,4.5
4873,326,429,42,4,1264.04,82,299,4.27,82,4.6,0.0,0,0,3.4
4874,304,429,42,4,2722.94,198,241,1.98,198,6.2,0.0,0,0,3.5
4875,309,429,42,4,3455.31,172,57,1.97,172,5.9,0.0,0,0,3.3
4876,278,429,42,4,3933.37,140,136,3.07,140,6.5,0.0,0,1,3.3
4877,316,429,42,4,1235.79,53,152,4.82,53,6.6,0.0,0,0,4.6
4878,308,429,42,4,1104.01,42,333,1.98,42,4.5,0.9,0,0,4.0
4879,294,429,42,4,4872.95,119,274,3.35,119,5.6,0.1,0,0,4.8
4880,342,429,42,4,546.32,1,2,3.14,1,6.4,0.0,0,0,3.7
4881,315,429,42,4,5423.2,2,19,3.03,2,6.3,0.0,0,0,4.9
4882,280,429,42,4,3695.29,111,229,2.07,111,5.8,0.3,0,0,4.8
4883,319,429,42,4,887.95,50,290,2.75,50,4.1,0.0,0,0,3.6
4884,314,429,42,4,1955.7599999999998,1,6,4.8,1,6.7,0.0,0,0,4.3
4885,290,429,42,4,4111.37,140,272,1.93,140,6.9,0.0,0,0,3.1
4886,306,429,42,4,2001.6999999999998,1,5,1.6,1,5.8,0.0,0,1,3.5
4887,354,429,42,4,3657.16,41,378,3.32,41,4.1,0.0,1,0,4.7
4888,335,429,42,4,4884.61,164,384,4.19,164,4.8,0.0,0,0,3.0
4889,288,429,42,4,1911.2900000000002,1,9,3.27,1,7.0,0.0,0,0,3.6
4890,364,429,42,4,4305.83,56,473,3.58,56,4.8,0.0,1,0,4.5
4891,327,30,30,1,14720.79,38,122,3.03,38,8.0,0.0,0,0,
4892,323,30,30,1,19845.1,20,56,3.57,20,8.0,0.0,0,0,
4893,329,30,30,1,18583.01,22,134,3.3,22,8.0,0.0,0,1,
4894,300,30,30,1,2724.48,2,13,1.57,2,8.0,1.6,0,0,
4895,344,30,30,1,2991.41,2,7,3.7,2,8.0,1.4,0,0,
4896,340,30,30,1,19980.44,45,50,4.39,45,8.0,0.0,0,0,
4897,310,30,30,1,15688.93,40,160,1.55,40,8.0,0.0,0,0,
4898,318,30,30,1,14194.05,5,154,2.42,5,8.0,0.0,0,0,
4899,324,30,30,1,17404.33,33,197,3.06,33,8.0,0.0,0,0,
4900,281,30,30,1,11703.47,37,114,3.2,37,8.0,0.0,0,0,
4901,288,30,30,1,11447.2,36,55,2.48,36,8.0,0.0,0,1,
4902,277,30,30,1,17955.24,11,40,3.19,11,8.0,0.0,0,0,
4903,358,30,30,1,140.79,1,1,4.41,1,8.0,0.0,0,0,
4904,322,30,30,1,8164.47,42,112,4.01,42,8.0,0.0,0,0,
4905,364,30,30,1,16790.71,25,189,4.76,25,8.0,0.0,0,0,
4906,363,30,30,1,13948.77,31,100,2.72,31,8.0,0.0,0,0,
4907,314,30,30,1,9466.69,5,94,4.58,5,8.0,0.0,0,0,
4908,279,30,30,1,12096.24,27,96,4.26,27,8.0,0.0,0,0,
4909,293,30,30,1,12126.33,29,169,4.44,29,8.0,0.0,0,1,
4910,352,30,30,1,19064.15,32,174,3.5,32,8.0,0.0,0,0,
4911,290,30,30,1,12665.7,11,161,4.88,11,8.0,0.0,0,0,
4912,359,30,30,1,17221.87,7,32,2.33,7,8.0,0.0,0,0,
4913,354,30,30,1,17124.47,50,93,2.12,50,8.0,0.0,0,0,
4914,276,30,30,1,13914.79,29,161,1.75,29,8.0,0.0,0,0,
4915,284,30,30,1,11778.44,24,130,4.74,24,8.0,0.0,0,0,
4916,292,30,30,1,19343.78,16,173,2.3,16,8.0,0.0,0,0,
4917,286,30,30,1,16945.78,12,150,4.0,12,8.0,0.0,0,0,
4918,306,30,30,1,5274.05,8,67,3.61,8,8.0,0.0,0,0,
4919,328,30,30,1,13524.94,5,32,2.65,5,8.0,0.4,0,0,
4920,336,30,30,1,19924.86,23,113,3.01,23,8.0,0.0,0,0,
4921,352,438,3,10,1194.27,135,151,4.56,135,7.0,0.0,0,0,3.4
4922,316,438,3,10,2562.23,116,96,4.37,116,5.4,0.0,0,0,3.2
4923,318,438,3,10,963.45,32,489,4.18,32,4.7,0.0,0,0,4.1
4924,277,438,3,10,1248.4099999999999,2,5,4.06,2,6.5,1.6,0,0,4.9
4925,333,438,3,10,2830.63,21,239,1.93,21,5.7,0.0,0,0,3.4
4926,290,438,3,10,3723.84,65,492,1.86,65,6.6,0.0,0,0,4.8
4927,334,438,3,10,5529.889999999999,3,20,2.66,3,4.6,0.0,0,0,3.1
4928,341,438,3,10,2168.52,44,371,1.87,44,4.6,0.0,0,0,3.2
4929,280,438,3,10,4705.3,71,272,2.1,71,6.7,0.0,0,0,3.5
4930,300,438,3,10,4408.46,34,327,4.41,34,4.7,0.9,0,0,4.3
4931,307,438,3,10,1183.08,133,295,3.17,133,5.4,0.0,0,0,3.4
4932,294,438,3,10,996.0,1,3,2.57,1,4.0,0.1,0,0,3.5
4933,358,438,3,10,2078.87,30,258,2.66,30,4.6,0.0,0,0,3.2
4934,291,438,3,10,180.28,1,4,2.53,1,4.1,0.0,0,0,4.5
4935,313,438,3,10,1214.67,1,3,3.38,1,6.6,0.0,0,0,3.9
4936,309,438,3,10,4460.73,191,100,2.37,191,5.8,0.0,0,1,4.1
