inventory_id,date_id,store_id,product_id,beginning_quantity,received_quantity,sold_quantity,adjusted_quantity,ending_quantity,average_cost,days_of_supply,is_stockout
15817,342,2,606,37,0,28,0,9,156.28,11,False
15818,343,2,606,75,0,36,0,39,166.72,11,False
15819,344,2,606,39,0,0,0,39,125.53,23,False
15820,345,2,606,25,47,1,0,71,172.94,3,False
15821,346,2,606,15,0,10,0,5,174.13,18,False
15822,347,2,606,13,0,9,0,4,163.44,2,False
15823,348,2,606,59,0,18,0,41,164.03,27,False
15824,349,2,606,23,0,11,0,12,173.14,7,False
15825,350,2,606,98,49,69,0,78,161.0,24,False
15826,351,2,606,84,0,64,0,20,137.46,30,False
15827,352,2,606,49,20,12,-3,54,134.19,14,False
15828,353,2,606,49,0,13,0,36,153.24,17,False
15829,354,2,606,55,25,14,0,66,153.58,4,False
15830,355,2,606,93,0,68,0,25,137.51,7,False
15831,356,2,606,29,0,4,0,25,171.1,15,False
15832,357,2,606,12,44,12,0,44,157.13,8,False
15833,358,2,606,22,0,15,0,7,159.45,26,False
15834,359,2,606,27,0,17,0,10,162.37,17,False
15835,360,2,606,40,0,29,0,11,172.43,9,False
15836,361,2,606,19,40,9,-1,49,164.86,11,False
15837,362,2,606,78,0,35,-4,39,145.04,20,False
15838,363,2,606,75,32,5,0,102,173.03,7,False
15839,364,2,606,20,26,9,0,37,161.64,8,False
15840,365,2,606,77,4,0,0,81,150.78,8,False
15841,276,2,542,69,0,58,0,11,279.12,1,False
15842,277,2,542,89,0,10,0,79,242.78,1,False
15843,278,2,542,99,0,11,0,88,219.04,7,False
15844,279,2,542,61,0,58,0,3,266.24,3,False
15845,280,2,542,97,0,8,0,89,220.42,2,False
15846,281,2,542,6,0,5,5,6,225.19,5,False
15847,282,2,542,39,0,3,0,36,242.97,27,False
15848,283,2,542,88,0,77,0,11,251.57,28,False
15849,284,2,542,31,0,0,0,31,235.29,18,False
15850,285,2,542,63,0,27,0,36,239.47,15,False
15851,286,2,542,99,0,75,0,24,226.56,30,False
15852,287,2,542,73,7,53,0,27,211.97,29,False
15853,288,2,542,64,0,29,0,35,213.52,23,False
15854,289,2,542,34,0,19,0,15,210.24,18,False
15855,290,2,542,31,0,7,0,24,269.08,3,False
15856,291,2,542,7,50,2,0,55,251.09,20,False
15857,292,2,542,84,0,73,0,11,233.11,22,False
15858,293,2,542,6,2,1,0,7,278.39,25,False
15859,294,2,542,39,0,32,0,7,257.23,1,False
15860,295,2,542,82,0,2,0,80,258.05,29,False
15861,296,2,542,14,9,7,4,20,246.37,25,False
15862,297,2,542,27,0,24,0,3,255.91,1,False
15863,298,2,542,57,49,51,0,55,223.35,10,False
15864,299,2,542,85,0,0,0,85,258.16,4,False
15865,300,2,542,16,0,13,0,3,257.66,6,False
15866,301,2,542,70,38,31,0,77,285.5,3,False
15867,302,2,542,20,39,14,0,45,250.51,6,False
15868,303,2,542,90,0,29,0,61,278.17,1,False
15869,304,2,542,89,24,0,0,113,275.59,28,False
15870,305,2,542,80,0,2,0,78,271.89,20,False
15871,306,2,542,35,0,17,0,18,241.22,19,False
15872,307,2,542,33,0,3,0,30,249.26,4,False
15873,308,2,542,5,0,5,0,0,231.39,0,True
15874,309,2,542,16,0,12,0,4,242.4,26,False
15875,310,2,542,90,0,48,0,42,242.19,14,False
15876,311,2,542,58,0,30,0,28,210.99,22,False
15877,312,2,542,60,0,18,0,42,259.88,5,False
15878,313,2,542,82,0,27,0,55,250.91,8,False
15879,314,2,542,76,0,59,0,17,285.91,2,False
15880,315,2,542,64,0,6,0,58,279.15,14,False
15881,316,2,542,88,3,55,5,41,276.06,26,False
15882,317,2,542,14,34,0,-1,47,225.58,25,False
15883,318,2,542,97,12,20,0,89,282.94,22,False
15884,319,2,542,72,34,4,0,102,260.67,1,False
15885,320,2,542,81,0,8,0,73,243.22,15,False
15886,321,2,542,66,0,36,0,30,228.91,16,False
15887,322,2,542,87,0,68,0,19,258.2,27,False
15888,323,2,542,82,36,77,-3,38,263.83,13,False
15889,324,2,542,98,3,86,0,15,241.17,25,False
15890,325,2,542,55,0,18,0,37,220.74,1,False
15891,326,2,542,86,25,11,0,100,240.57,16,False
15892,327,2,542,48,0,12,0,36,219.87,23,False
15893,328,2,542,39,0,6,0,33,248.01,18,False
15894,329,2,542,51,10,14,0,47,252.53,9,False
15895,330,2,542,100,0,40,0,60,248.42,4,False
15896,331,2,542,90,0,12,0,78,276.57,19,False
15897,332,2,542,22,0,17,0,5,245.57,6,False
15898,333,2,542,61,0,3,0,58,215.61,8,False
15899,334,2,542,84,0,52,0,32,219.04,27,False
15900,335,2,542,17,0,11,0,6,269.9,18,False
15901,336,2,542,65,0,7,0,58,264.77,30,False
15902,337,2,542,96,0,36,0,60,224.53,27,False
15903,338,2,542,95,0,46,0,49,277.65,2,False
15904,339,2,542,50,23,7,0,66,210.86,11,False
15905,340,2,542,96,0,96,0,0,256.17,0,True
15906,341,2,542,63,0,17,5,51,261.33,14,False
15907,342,2,542,21,0,9,0,12,281.29,12,False
15908,343,2,542,66,0,4,-4,58,230.44,13,False
15909,344,2,542,24,40,21,0,43,241.17,1,False
15910,345,2,542,53,0,40,0,13,214.5,10,False
15911,346,2,542,96,0,78,0,18,238.76,19,False
15912,347,2,542,58,0,34,0,24,249.81,3,False
15913,348,2,542,65,0,13,0,52,248.8,25,False
15914,349,2,542,41,0,8,0,33,221.21,15,False
15915,350,2,542,73,0,46,0,27,239.11,4,False
15916,351,2,542,10,0,5,0,5,226.81,28,False
15917,352,2,542,23,0,23,0,0,222.64,0,True
15918,353,2,542,8,0,2,0,6,216.56,27,False
15919,354,2,542,83,0,62,0,21,210.42,10,False
15920,355,2,542,75,0,29,0,46,278.68,18,False
15921,356,2,542,63,0,37,0,26,210.71,18,False
15922,357,2,542,57,15,41,0,31,258.61,23,False
15923,358,2,542,85,0,81,0,4,215.16,3,False
15924,359,2,542,16,10,6,0,20,206.2,17,False
15925,360,2,542,31,0,19,0,12,228.35,22,False
15926,361,2,542,83,0,59,0,24,224.23,23,False
15927,362,2,542,94,11,27,0,78,283.67,29,False
15928,363,2,542,87,25,37,0,75,268.69,12,False
15929,364,2,542,22,3,16,0,9,248.34,3,False
15930,365,2,542,18,6,11,0,13,283.76,4,False
15931,276,2,853,97,0,2,0,95,147.44,15,False
15932,277,2,853,28,0,14,0,14,132.87,25,False
15933,278,2,853,67,0,19,0,48,147.01,23,False
15934,279,2,853,58,0,37,0,21,112.16,23,False
15935,280,2,853,76,0,0,0,76,123.93,18,False
15936,281,2,853,62,0,39,0,23,119.09,14,False
15937,282,2,853,77,0,77,0,0,145.04,0,True
15938,283,2,853,10,43,4,0,49,146.63,20,False
15939,284,2,853,21,0,17,0,4,142.43,16,False
15940,285,2,853,12,6,10,0,8,136.63,28,False
15941,286,2,853,70,0,17,0,53,109.98,8,False
15942,287,2,853,17,0,8,0,9,109.82,13,False
15943,288,2,853,64,0,1,0,63,116.18,21,False
15944,289,2,853,78,0,6,0,72,115.6,3,False
15945,290,2,853,8,23,2,0,29,121.62,24,False
15946,291,2,853,18,0,8,0,10,127.92,22,False
15947,292,2,853,35,35,24,0,46,122.84,20,False
15948,293,2,853,98,0,32,0,66,121.61,7,False
15949,294,2,853,36,0,8,0,28,132.06,10,False
15950,295,2,853,14,41,6,0,49,125.06,13,False
15951,296,2,853,49,0,20,0,29,138.02,25,False
15952,297,2,853,19,0,4,0,15,113.16,30,False
15953,298,2,853,18,0,2,0,16,119.03,11,False
15954,299,2,853,12,0,5,0,7,110.6,16,False
15955,300,2,853,6,0,1,0,5,116.26,17,False
15956,301,2,853,47,0,34,0,13,124.75,24,False
15957,302,2,853,65,17,10,0,72,109.76,17,False
15958,303,2,853,78,0,47,0,31,132.14,7,False
15959,304,2,853,94,0,88,1,7,120.57,1,False
15960,305,2,853,69,0,31,0,38,126.25,5,False
15961,306,2,853,33,0,15,0,18,116.27,30,False
15962,307,2,853,47,0,3,0,44,129.09,10,False
15963,308,2,853,35,0,1,0,34,116.71,6,False
15964,309,2,853,16,0,14,0,2,128.09,21,False
15965,310,2,853,52,0,13,0,39,105.76,27,False
15966,311,2,853,54,0,4,0,50,127.06,27,False
15967,312,2,853,78,3,55,0,26,142.18,19,False
15968,313,2,853,88,28,5,0,111,141.77,12,False
15969,314,2,853,60,0,10,0,50,119.07,15,False
15970,315,2,853,41,0,3,0,38,118.9,3,False
15971,316,2,853,62,0,25,0,37,143.28,20,False
15972,317,2,853,84,27,49,0,62,144.65,28,False
15973,318,2,853,36,0,25,0,11,115.2,6,False
15974,319,2,853,68,0,6,0,62,129.85,9,False
15975,320,2,853,42,0,41,-5,0,109.86,0,True
15976,321,2,853,24,0,10,0,14,145.13,23,False
15977,322,2,853,52,40,25,0,67,138.49,30,False
15978,323,2,853,15,0,10,0,5,110.24,9,False
15979,324,2,853,35,0,1,4,38,119.05,11,False
15980,325,2,853,55,0,16,0,39,115.0,23,False
15981,326,2,853,43,0,26,0,17,109.24,4,False
15982,327,2,853,59,0,29,0,30,132.49,13,False
15983,328,2,853,72,0,25,3,50,137.24,9,False
15984,329,2,853,60,0,27,0,33,131.05,18,False
15985,330,2,853,80,0,9,0,71,117.62,16,False
15986,331,2,853,74,0,63,0,11,107.77,16,False
15987,332,2,853,22,0,13,-4,5,106.41,7,False
15988,333,2,853,72,33,54,0,51,117.54,1,False
15989,334,2,853,42,0,27,0,15,106.65,21,False
15990,335,2,853,49,0,39,0,10,118.53,11,False
15991,336,2,853,88,22,62,0,48,133.35,26,False
15992,337,2,853,64,0,58,0,6,120.65,24,False
15993,338,2,853,45,3,39,3,12,116.79,26,False
15994,339,2,853,57,0,2,0,55,142.89,30,False
15995,340,2,853,96,0,49,0,47,142.11,7,False
15996,341,2,853,31,0,27,1,5,108.57,29,False
15997,342,2,853,30,34,6,0,58,117.17,27,False
15998,343,2,853,99,0,40,0,59,144.54,15,False
15999,344,2,853,98,0,64,0,34,145.38,14,False
16000,345,2,853,57,0,47,0,10,116.01,20,False
16001,346,2,853,5,0,5,0,0,120.15,0,True
16002,347,2,853,12,40,12,0,40,108.2,9,False
16003,348,2,853,77,0,75,0,2,131.2,12,False
16004,349,2,853,73,0,30,0,43,109.65,20,False
16005,350,2,853,37,0,30,0,7,136.57,3,False
16006,351,2,853,84,0,52,3,35,124.15,10,False
16007,352,2,853,63,0,41,0,22,122.23,16,False
16008,353,2,853,31,35,26,0,40,128.68,24,False
16009,354,2,853,28,0,22,0,6,136.21,17,False
16010,355,2,853,13,9,5,0,17,143.24,25,False
16011,356,2,853,52,43,35,-5,55,137.62,18,False
16012,357,2,853,38,0,12,0,26,112.96,6,False
16013,358,2,853,88,35,69,0,54,131.84,15,False
16014,359,2,853,17,0,14,0,3,109.88,13,False
16015,360,2,853,9,0,9,0,0,129.43,0,True
16016,361,2,853,85,13,46,0,52,116.55,22,False
16017,362,2,853,14,0,13,3,4,122.23,28,False
16018,363,2,853,76,0,30,0,46,122.79,5,False
16019,364,2,853,80,0,60,0,20,115.88,5,False
16020,365,2,853,75,0,1,0,74,107.22,10,False
16021,276,2,599,92,0,36,0,56,42.81,29,False
16022,277,2,599,27,44,27,0,44,34.27,5,False
16023,278,2,599,24,0,17,0,7,43.33,5,False
16024,279,2,599,91,0,30,0,61,35.81,30,False
16025,280,2,599,85,0,26,0,59,35.18,2,False
16026,281,2,599,9,0,3,0,6,34.3,11,False
16027,282,2,599,28,0,0,2,30,36.98,2,False
16028,283,2,599,91,11,16,0,86,37.08,11,False
16029,284,2,599,14,0,8,0,6,37.44,14,False
16030,285,2,599,38,0,27,0,11,44.35,3,False
16031,286,2,599,21,34,9,0,46,38.95,11,False
16032,287,2,599,28,0,28,0,0,37.57,0,True
16033,288,2,599,7,0,0,0,7,32.48,5,False
16034,289,2,599,41,0,13,0,28,41.92,14,False
16035,290,2,599,36,0,35,0,1,32.73,27,False
16036,291,2,599,25,27,3,0,49,43.53,15,False
16037,292,2,599,56,47,33,0,70,44.18,23,False
16038,293,2,599,83,0,69,0,14,33.36,15,False
16039,294,2,599,64,17,37,0,44,43.08,27,False
16040,295,2,599,75,23,12,0,86,40.44,27,False
16041,296,2,599,38,0,19,0,19,36.82,23,False
16042,297,2,599,79,0,30,0,49,42.05,27,False
16043,298,2,599,11,0,6,0,5,39.91,22,False
16044,299,2,599,87,0,37,0,50,32.46,7,False
16045,300,2,599,99,0,29,0,70,39.19,13,False
16046,301,2,599,89,0,25,0,64,37.42,13,False
16047,302,2,599,50,0,10,0,40,37.8,15,False
16048,303,2,599,59,21,49,0,31,37.79,18,False
16049,304,2,599,27,0,17,0,10,33.85,10,False
16050,305,2,599,47,49,28,0,68,38.03,10,False
16051,306,2,599,86,0,73,0,13,41.53,20,False
16052,307,2,599,28,0,2,0,26,44.08,15,False
16053,308,2,599,45,16,39,0,22,32.88,4,False
16054,309,2,599,36,33,18,0,51,42.19,1,False
16055,310,2,599,13,0,3,0,10,42.76,26,False
16056,311,2,599,22,0,4,0,18,35.51,14,False
16057,312,2,599,20,0,6,0,14,37.98,29,False
16058,313,2,599,66,31,1,0,96,34.33,23,False
16059,314,2,599,7,0,4,0,3,34.32,28,False
16060,315,2,599,55,0,30,0,25,41.38,26,False
16061,316,2,599,12,0,5,0,7,44.28,22,False
16062,317,2,599,28,0,22,0,6,36.69,1,False
16063,318,2,599,60,0,35,0,25,42.33,23,False
16064,319,2,599,20,38,17,0,41,37.91,26,False
16065,320,2,599,55,0,22,0,33,42.28,27,False
16066,321,2,599,9,0,8,0,1,44.18,1,False
16067,322,2,599,54,0,6,0,48,42.73,24,False
16068,323,2,599,91,24,63,0,52,42.77,25,False
16069,324,2,599,17,1,1,0,17,43.37,10,False
16070,325,2,599,67,37,45,0,59,32.29,18,False
16071,326,2,599,75,0,62,0,13,39.85,10,False
16072,327,2,599,49,0,40,0,9,35.86,1,False
16073,328,2,599,90,0,31,0,59,40.08,8,False
16074,329,2,599,33,0,6,0,27,36.33,21,False
16075,330,2,599,15,0,15,-2,0,42.68,0,True
16076,331,2,599,74,0,28,0,46,33.17,16,False
16077,332,2,599,26,0,12,0,14,37.01,19,False
16078,333,2,599,75,0,13,0,62,41.35,15,False
16079,334,2,599,7,27,4,0,30,43.78,11,False
16080,335,2,599,58,0,27,0,31,39.28,24,False
16081,336,2,599,64,48,21,0,91,40.03,6,False
16082,337,2,599,80,12,11,4,85,38.96,27,False
16083,338,2,599,51,0,32,0,19,40.54,21,False
16084,339,2,599,36,0,5,0,31,35.39,5,False
16085,340,2,599,28,0,7,-1,20,37.85,21,False
16086,341,2,599,19,22,5,0,36,43.03,24,False
16087,342,2,599,50,0,19,0,31,37.43,16,False
16088,343,2,599,76,0,12,0,64,36.76,14,False
16089,344,2,599,28,0,17,0,11,42.32,20,False
16090,345,2,599,69,0,49,0,20,37.51,3,False
16091,346,2,599,32,0,3,0,29,33.62,16,False
16092,347,2,599,59,0,20,0,39,37.71,7,False
16093,348,2,599,18,0,1,-5,12,38.57,21,False
16094,349,2,599,96,0,3,0,93,42.91,16,False
16095,350,2,599,84,50,31,0,103,44.22,2,False
16096,351,2,599,80,0,62,0,18,36.66,9,False
16097,352,2,599,28,10,8,0,30,35.56,14,False
16098,353,2,599,60,0,16,0,44,33.56,9,False
16099,354,2,599,55,0,0,0,55,37.45,14,False
16100,355,2,599,65,7,37,0,35,42.25,14,False
16101,356,2,599,5,44,4,0,45,43.73,11,False
16102,357,2,599,34,0,9,0,25,35.67,17,False
16103,358,2,599,30,0,19,0,11,34.45,30,False
16104,359,2,599,57,0,13,0,44,38.42,23,False
16105,360,2,599,96,19,6,0,109,43.0,21,False
16106,361,2,599,47,45,43,0,49,32.77,24,False
16107,362,2,599,65,12,6,0,71,34.43,13,False
16108,363,2,599,45,0,3,0,42,37.89,4,False
16109,364,2,599,29,0,4,0,25,32.0,27,False
16110,365,2,599,14,22,0,4,40,42.32,30,False
16111,276,2,139,16,0,6,2,12,198.52,5,False
16112,277,2,139,74,0,12,0,62,202.65,11,False
16113,278,2,139,66,7,45,0,28,230.39,4,False
16114,279,2,139,32,0,16,0,16,169.08,1,False
16115,280,2,139,49,0,11,0,38,181.06,20,False
16116,281,2,139,34,34,7,0,61,218.49,7,False
16117,282,2,139,66,0,22,0,44,221.41,15,False
16118,283,2,139,64,0,53,0,11,194.6,3,False
16119,284,2,139,56,0,12,0,44,218.01,27,False
16120,285,2,139,6,25,1,0,30,196.26,13,False
16121,286,2,139,5,0,4,0,1,222.77,22,False
16122,287,2,139,22,0,11,0,11,184.74,14,False
16123,288,2,139,81,0,17,0,64,216.33,4,False
16124,289,2,139,37,0,21,3,19,192.9,19,False
16125,290,2,139,21,0,9,0,12,186.11,18,False
16126,291,2,139,12,17,12,0,17,179.98,3,False
16127,292,2,139,26,0,12,5,19,197.54,12,False
16128,293,2,139,8,0,8,0,0,173.18,0,True
16129,294,2,139,98,0,32,0,66,168.96,18,False
16130,295,2,139,78,48,2,0,124,185.52,26,False
16131,296,2,139,11,0,8,0,3,170.55,20,False
16132,297,2,139,63,0,57,0,6,180.06,29,False
16133,298,2,139,95,26,30,0,91,223.35,26,False
16134,299,2,139,65,0,29,0,36,222.5,18,False
16135,300,2,139,38,0,34,0,4,206.93,19,False
16136,301,2,139,5,0,1,4,8,191.1,4,False
16137,302,2,139,52,0,0,0,52,211.49,27,False
16138,303,2,139,26,0,14,0,12,228.2,2,False
16139,304,2,139,30,22,24,0,28,219.74,6,False
16140,305,2,139,46,0,7,0,39,229.82,14,False
16141,306,2,139,60,0,44,0,16,223.07,16,False
16142,307,2,139,13,0,11,0,2,171.0,13,False
16143,308,2,139,54,0,38,0,16,201.78,28,False
16144,309,2,139,35,0,0,0,35,201.89,4,False
16145,310,2,139,56,0,16,0,40,175.07,24,False
16146,311,2,139,47,0,37,0,10,186.05,15,False
16147,312,2,139,32,19,7,0,44,201.39,11,False
16148,313,2,139,39,0,10,0,29,224.68,10,False
16149,314,2,139,55,0,9,0,46,222.61,20,False
16150,315,2,139,58,0,55,0,3,190.08,14,False
16151,316,2,139,24,33,17,0,40,204.81,7,False
16152,317,2,139,40,0,2,0,38,199.36,1,False
16153,318,2,139,88,9,69,0,28,170.08,29,False
16154,319,2,139,35,10,30,0,15,208.48,28,False
16155,320,2,139,6,46,1,0,51,176.65,21,False
16156,321,2,139,37,0,14,0,23,224.76,4,False
16157,322,2,139,100,9,50,0,59,185.31,22,False
16158,323,2,139,63,44,45,0,62,207.85,12,False
16159,324,2,139,65,0,36,0,29,167.09,17,False
16160,325,2,139,84,0,68,0,16,174.32,6,False
16161,326,2,139,99,0,55,0,44,200.01,7,False
16162,327,2,139,75,0,30,0,45,210.1,1,False
16163,328,2,139,39,0,8,0,31,186.03,30,False
16164,329,2,139,81,35,49,0,67,219.21,27,False
16165,330,2,139,77,0,73,0,4,212.48,21,False
16166,331,2,139,85,0,5,0,80,217.86,17,False
16167,332,2,139,74,0,30,0,44,186.3,10,False
16168,333,2,139,98,0,59,0,39,174.96,12,False
16169,334,2,139,18,0,17,0,1,203.44,22,False
16170,335,2,139,23,0,7,0,16,199.77,25,False
16171,336,2,139,28,24,6,0,46,212.71,18,False
16172,337,2,139,7,0,6,0,1,168.37,21,False
16173,338,2,139,5,0,0,0,5,216.38,21,False
16174,339,2,139,41,0,0,0,41,188.85,1,False
16175,340,2,139,59,0,40,0,19,202.51,20,False
16176,341,2,139,46,47,35,-2,56,223.35,16,False
16177,342,2,139,48,0,36,0,12,188.34,6,False
16178,343,2,139,34,0,33,0,1,181.73,18,False
16179,344,2,139,41,0,26,0,15,179.33,8,False
16180,345,2,139,19,0,8,0,11,219.95,22,False
16181,346,2,139,41,8,32,0,17,187.12,9,False
16182,347,2,139,78,25,50,0,53,220.96,10,False
16183,348,2,139,53,0,45,0,8,182.6,7,False
16184,349,2,139,26,0,22,0,4,214.93,1,False
16185,350,2,139,78,0,13,0,65,207.23,1,False
16186,351,2,139,80,0,52,0,28,219.4,30,False
16187,352,2,139,32,0,25,0,7,179.8,24,False
16188,353,2,139,69,42,68,0,43,230.75,16,False
16189,354,2,139,40,0,31,0,9,167.36,14,False
16190,355,2,139,52,0,30,0,22,181.22,6,False
16191,356,2,139,74,0,38,0,36,199.62,23,False
16192,357,2,139,56,0,12,0,44,193.71,18,False
16193,358,2,139,91,0,31,0,60,166.64,16,False
16194,359,2,139,96,0,49,0,47,213.38,13,False
16195,360,2,139,19,0,12,0,7,168.29,22,False
16196,361,2,139,76,0,68,0,8,212.56,5,False
16197,362,2,139,93,0,87,0,6,177.66,3,False
16198,363,2,139,94,0,44,0,50,191.2,1,False
16199,364,2,139,72,13,40,0,45,211.38,19,False
16200,365,2,139,87,0,57,0,30,178.93,24,False
16201,276,2,877,35,17,26,0,26,217.11,3,False
16202,277,2,877,44,0,37,0,7,190.63,2,False
16203,278,2,877,43,17,23,0,37,213.79,11,False
16204,279,2,877,15,0,9,-3,3,189.8,28,False
16205,280,2,877,78,50,42,0,86,206.49,23,False
16206,281,2,877,19,0,16,0,3,190.42,27,False
16207,282,2,877,60,19,4,0,75,238.71,29,False
16208,283,2,877,58,0,52,0,6,205.6,15,False
16209,284,2,877,21,0,7,0,14,246.27,17,False
16210,285,2,877,68,0,10,0,58,229.25,12,False
16211,286,2,877,59,15,36,0,38,226.12,28,False
16212,287,2,877,54,0,27,-3,24,208.59,27,False
16213,288,2,877,80,27,32,0,75,220.19,10,False
16214,289,2,877,12,50,10,0,52,199.4,27,False
16215,290,2,877,73,0,7,0,66,189.17,20,False
16216,291,2,877,90,5,63,0,32,235.57,24,False
16217,292,2,877,59,0,28,0,31,186.96,19,False
16218,293,2,877,78,43,77,0,44,198.99,13,False
16219,294,2,877,65,0,56,-5,4,225.26,26,False
16220,295,2,877,15,0,12,0,3,254.56,12,False
16221,296,2,877,98,0,10,0,88,220.47,18,False
16222,297,2,877,64,50,56,-3,55,208.34,5,False
16223,298,2,877,70,0,50,0,20,242.15,15,False
16224,299,2,877,33,0,29,0,4,222.01,7,False
16225,300,2,877,55,0,11,0,44,246.85,6,False
16226,301,2,877,97,0,33,0,64,224.41,30,False
16227,302,2,877,56,0,49,0,7,238.26,27,False
16228,303,2,877,76,0,65,0,11,189.43,27,False
16229,304,2,877,41,45,36,0,50,251.96,28,False
16230,305,2,877,29,17,5,0,41,235.18,20,False
16231,306,2,877,53,0,34,0,19,239.63,14,False
16232,307,2,877,56,0,35,0,21,248.65,17,False
16233,308,2,877,86,0,19,0,67,222.11,3,False
16234,309,2,877,58,0,39,0,19,202.0,28,False
16235,310,2,877,20,37,19,0,38,191.0,26,False
16236,311,2,877,28,0,25,0,3,250.05,27,False
16237,312,2,877,69,0,3,0,66,243.22,4,False
16238,313,2,877,83,42,61,1,65,188.33,10,False
16239,314,2,877,38,0,36,0,2,192.55,4,False
16240,315,2,877,69,0,58,0,11,242.07,20,False
16241,316,2,877,72,0,54,0,18,199.79,23,False
16242,317,2,877,53,0,40,0,13,194.86,2,False
16243,318,2,877,84,11,58,0,37,231.75,20,False
16244,319,2,877,51,0,4,0,47,216.35,22,False
16245,320,2,877,55,0,28,0,27,186.2,11,False
16246,321,2,877,55,0,16,0,39,221.35,4,False
16247,322,2,877,53,0,12,0,41,255.98,11,False
16248,323,2,877,74,0,73,0,1,205.84,30,False
16249,324,2,877,22,0,18,0,4,253.18,10,False
16250,325,2,877,99,0,54,0,45,246.7,25,False
16251,326,2,877,60,0,32,0,28,213.11,4,False
16252,327,2,877,80,0,31,0,49,193.8,11,False
16253,328,2,877,73,0,24,0,49,254.81,30,False
16254,329,2,877,52,0,28,0,24,205.47,14,False
16255,330,2,877,37,44,23,0,58,247.24,24,False
16256,331,2,877,98,0,27,0,71,228.8,1,False
16257,332,2,877,95,0,5,0,90,226.72,28,False
16258,333,2,877,63,0,43,0,20,186.89,23,False
16259,334,2,877,65,34,61,0,38,196.04,26,False
16260,335,2,877,81,0,19,0,62,203.16,27,False
16261,336,2,877,45,0,40,0,5,215.02,17,False
16262,337,2,877,21,40,3,0,58,195.03,16,False
16263,338,2,877,31,0,16,0,15,234.76,8,False
16264,339,2,877,92,40,11,0,121,207.34,3,False
16265,340,2,877,85,0,21,0,64,214.15,21,False
16266,341,2,877,21,4,19,0,6,192.17,2,False
16267,342,2,877,60,0,46,0,14,207.77,27,False
16268,343,2,877,79,38,78,0,39,205.41,8,False
16269,344,2,877,53,41,36,0,58,219.41,13,False
16270,345,2,877,67,0,2,0,65,190.84,3,False
16271,346,2,877,93,0,51,0,42,212.19,20,False
16272,347,2,877,95,0,90,0,5,214.59,12,False
16273,348,2,877,57,0,20,0,37,217.88,23,False
16274,349,2,877,97,0,61,0,36,207.41,16,False
16275,350,2,877,68,0,63,0,5,190.35,19,False
16276,351,2,877,93,0,84,0,9,193.14,12,False
16277,352,2,877,76,0,69,0,7,210.36,15,False
16278,353,2,877,94,0,2,0,92,220.64,6,False
16279,354,2,877,34,39,21,0,52,225.38,28,False
16280,355,2,877,38,27,14,0,51,246.75,11,False
16281,356,2,877,29,0,21,1,9,186.37,3,False
16282,357,2,877,12,0,4,3,11,211.31,7,False
16283,358,2,877,95,0,40,0,55,190.97,16,False
16284,359,2,877,72,0,28,0,44,194.43,24,False
16285,360,2,877,49,27,22,0,54,207.64,23,False
16286,361,2,877,36,0,28,0,8,218.11,6,False
16287,362,2,877,39,0,18,-3,18,186.24,16,False
16288,363,2,877,82,17,73,0,26,235.42,14,False
16289,364,2,877,68,0,8,0,60,217.82,21,False
16290,365,2,877,71,0,42,1,30,203.4,9,False
16291,276,2,144,17,0,8,0,9,37.7,21,False
16292,277,2,144,22,0,6,0,16,45.13,28,False
16293,278,2,144,68,16,24,0,60,44.3,15,False
16294,279,2,144,27,0,11,0,16,41.04,11,False
16295,280,2,144,49,0,15,0,34,36.84,23,False
16296,281,2,144,31,0,20,0,11,45.76,22,False
16297,282,2,144,85,14,17,0,82,47.99,30,False
16298,283,2,144,88,18,15,0,91,38.97,13,False
16299,284,2,144,48,0,14,0,34,41.95,18,False
16300,285,2,144,81,0,30,0,51,37.86,18,False
16301,286,2,144,33,0,22,0,11,50.97,18,False
16302,287,2,144,79,0,0,0,79,49.74,22,False
16303,288,2,144,98,0,7,0,91,40.53,15,False
16304,289,2,144,22,0,14,0,8,37.91,22,False
16305,290,2,144,88,0,29,0,59,44.36,27,False
16306,291,2,144,50,17,13,0,54,43.65,26,False
16307,292,2,144,26,0,5,0,21,40.83,9,False
16308,293,2,144,48,0,46,0,2,39.96,4,False
16309,294,2,144,72,0,65,0,7,37.45,26,False
16310,295,2,144,69,31,6,-4,90,47.94,25,False
16311,296,2,144,40,0,17,0,23,46.76,6,False
16312,297,2,144,78,0,26,0,52,41.81,28,False
16313,298,2,144,77,0,9,0,68,41.57,10,False
16314,299,2,144,13,0,2,0,11,41.84,20,False
16315,300,2,144,25,5,21,0,9,40.4,1,False
16316,301,2,144,51,45,12,0,84,47.27,17,False
16317,302,2,144,68,0,6,0,62,37.84,27,False
16318,303,2,144,86,0,42,-4,40,44.32,1,False
16319,304,2,144,56,0,48,3,11,40.21,30,False
16320,305,2,144,10,0,5,0,5,38.5,27,False
16321,306,2,144,87,0,13,0,74,50.68,6,False
16322,307,2,144,49,43,28,0,64,42.15,11,False
16323,308,2,144,23,0,20,0,3,50.42,12,False
16324,309,2,144,93,0,68,0,25,42.67,10,False
16325,310,2,144,25,0,0,5,30,48.72,6,False
16326,311,2,144,7,0,4,3,6,47.69,17,False
16327,312,2,144,73,0,67,0,6,39.24,22,False
16328,313,2,144,82,42,67,0,57,43.55,5,False
16329,314,2,144,43,0,3,0,40,49.0,28,False
16330,315,2,144,46,7,12,0,41,44.54,28,False
16331,316,2,144,60,0,20,0,40,37.7,29,False
